"1 - UInt32","2 - String","3 - String","4 - String","5 - Int32","6 - Int32","7 - Int32","8 - Int32","9 - Int32","10 - Int32","11 - Int32","12 - Int32","13 - Int32","14 - Int32","15 - Int32","16 - Int32","17 - Int32","18 - Int32","19 - Int32","20 - UInt32","21 - UInt32","22 - Int32","23 - Int32","24 - Single","25 - Single","26 - Int32","27 - UInt32","28 - UInt32","29 - Int32","30 - Int32"
"211739","raving edge","raving edge","Increase resistance to poison by 20","26","0","0","2601","12","0","0","0","10002","-1","7","39","2117","100","0","0","0","0","20","0","0","100","1","0","0","0"
"211742","Resurrection of grace","Resurrection of grace","Light magic attack","18","0","0","2602","-1","0","0","0","702","-1","25","42","2117","600","0","9","379006000","15","250","0","0","50","5","0","5","0"
"211745","Parasite","Parasite","Heal 50 HP for 20 seconds","18","0","0","2702","-1","0","0","0","801","0","7","45","2117","100","0","9","0","15","74","0","0","50","4","0","25","0"
"211750","Hades","Hades","Heal 60 HP","26","0","0","2601","12","0","0","0","10002","-1","7","51","2117","120","0","0","0","0","30","0","0","100","1","0","0","0"
"211751","sleep Carpet","sleep Carpet","Heal 100 HP for 20 seconds","18","0","0","2702","-1","0","0","0","801","0","10","51","2117","240","0","9","0","15","94","0","0","50","7","0","25","0"
"211754","Resurrection of favors","Resurrection of favors","Heal 120 HP","18","0","0","2602","-1","0","0","0","702","-1","25","54","2117","800","0","9","379006000","15","250","0","0","50","5","0","5","0"
"211757","Torment","Torment","A fail-safe attack that inflicts 120% damage.","18","0","0","2702","-1","0","0","0","801","0","10","57","2117","150","0","9","0","15","94","0","0","50","4","0","25","0"
"211760","Massive","Massive","Heal 200 HP for 20 seconds","18","0","0","2702","-1","0","0","0","801","0","7","60","2117","180","0","9","0","15","104","0","0","50","4","0","25","0"
"212001","Tiny healing","Tiny healing","Heal 240 HP","17","0","0","2601","7012","0","0","0","601","-1","2","1","2120","5","0","9","0","19","0","0","0","80","3","0","25","0"
"212002","Light strike","Light strike","A fail-safe attack that inflicts 150% damage.","16","0","0","3101","12","0","0","0","1101","0","7","2","2120","5","0","9","0","15","54","0","0","50","3","0","25","0"
"212004","Strength","Strength","Heal 400 HP for 20 seconds","18","0","0","2601","7012","0","0","0","601","-1","2","4","2120","10","0","9","0","15","0","0","0","50","4","0","25","0"
"212005","Light healing","Light healing","Recovers lost skill points","17","0","0","2601","7012","0","0","0","601","-1","2","5","2120","10","0","9","0","19","0","0","0","80","3","0","25","0"
"212006","Resist poison","Resist poison","Heal 480 HP","18","0","0","2701","-1","0","0","0","701","-1","2","6","2120","10","0","9","0","15","0","0","0","50","4","0","25","0"
"212007","Brightness","Brightness","Increase strength by 30. ","16","0","0","3101","12","0","0","0","1101","0","7","7","2120","10","0","9","0","15","54","0","0","50","3","0","25","0"
"212008","Tiny restore","Tiny restore","Heal 800 HP for 20 seconds","17","0","0","2601","7012","0","0","0","601","-1","2","8","2120","15","0","9","0","15","0","0","0","80","3","0","25","0"
"212500","minor healing","minor healing","Neutralizes magics that decrease your HP","17","0","0","2601","7012","0","0","0","601","-1","2","0","2125","10","0","9","0","15","0","0","0","80","3","0","25","0"
"212503","Light restore","Light restore","Heal 960 HP","17","0","0","2601","7012","0","0","0","601","-1","2","3","2125","25","0","9","0","15","0","0","0","80","3","0","25","0"
"212509","healing","healing","Heal 1500 HP for 20 seconds","17","0","0","2601","7012","0","0","0","601","-1","2","9","2125","20","0","9","0","15","0","0","0","80","3","0","25","0"
"212511","collision","collision","A fail-safe attack that inflicts 150% damage and 100 damage. ","26","0","0","2601","12","0","0","0","10002","-1","7","12","2125","30","0","0","0","0","1","0","0","100","1","0","0","0"
"212512","Restore","Restore","Heal 1920 HP","17","0","0","2601","7012","0","0","0","601","-1","2","12","2125","30","0","9","0","15","0","0","0","80","3","0","25","0"
"212518","major healing","major healing","Heal 2500 HP for 20 seconds","17","0","0","2601","7012","0","0","0","601","-1","2","18","2125","40","0","9","0","15","0","0","0","80","3","0","25","0"
"212520","shuddering","shuddering","A fail-safe attack that inflicts 200% damage and 50 damage. ","26","0","0","2601","12","0","0","0","10002","-1","7","21","2125","40","0","0","0","0","2","0","0","100","1","0","0","0"
"212521","Major restore","Major restore","Heal all the members of your party","17","0","0","2601","7012","0","0","0","601","-1","2","21","2125","100","0","9","0","15","0","0","0","80","3","0","25","0"
"212525","Cure curse","Cure curse","Heal all the members of your party with 960 HP","18","0","0","2701","-1","0","0","0","702","-1","2","25","2125","60","0","9","0","15","15","0","0","100","5","0","25","0"
"212527","Great healing","Great healing","Completely heal all the members of your party","17","0","0","2601","7012","0","0","0","601","-1","2","27","2125","80","0","9","0","15","0","0","0","80","3","0","25","0"
"212529","blasting","blasting","Heals 3000HP for 20 seconds for party members that are standing within a certain distance. ","18","0","0","2701","-1","0","0","0","701","-1","1","30","2125","80","0","9","0","0","10","0","0","100","4","0","0","0"
"212530","Great restore","Great restore","Increase AC by 20","17","0","0","2602","1","0","0","0","602","15","2","30","2125","200","0","9","0","15","0","0","0","80","3","0","25","0"
"212535","Cure disease","Cure disease","Increase the max HP limit by 60","18","0","0","2701","-1","0","0","0","702","-1","2","35","2125","120","0","9","0","15","15","0","0","100","5","0","25","0"
"212536","Massive healing","Massive healing","Increase magic, curse, and poison resistance by 20","17","0","0","2602","1","0","0","0","602","15","2","36","2125","160","0","9","0","15","0","0","0","80","3","0","25","0"
"212539","Massive restore","Massive restore","A fail-safe attack that inflicts 120% damage.","17","0","0","2602","1","0","0","0","602","15","2","39","2125","375","0","9","0","15","0","0","0","80","3","0","25","0"
"212542","ruin","ruin","Increase AC by 40","26","0","0","2601","12","0","0","0","10002","-1","7","42","2125","100","0","0","0","0","20","0","0","100","1","0","0","0"
"212545","Superior healing","Superior healing","Increase the max HP limit by 120","17","0","0","2603","0","0","0","0","603","0","2","45","2125","320","0","9","0","15","0","0","0","80","3","0","25","0"
"212548","Superior restore","Superior restore","A fail-safe attack that inflicts 150% damage.","17","0","0","2603","0","0","0","0","603","0","2","48","2125","625","0","9","0","15","0","0","0","80","3","0","25","0"
"212551","Hellish","Hellish","Increase AC by 80","26","0","0","2601","12","0","0","0","10002","-1","7","51","2125","120","0","0","0","0","30","0","0","100","1","0","0","0"
"212554","Complete healing","Complete healing","Increase the max HP limit by 240","17","0","0","2603","0","0","0","0","603","0","2","54","2125","960","0","9","0","15","54","0","0","80","3","0","25","0"
"212557","Group massive healing","Group massive healing","Increase magic, curse, and poison resistance by 40","17","0","0","2603","0","0","0","0","603","0","6","57","2125","960","0","9","0","15","54","0","0","80","3","0","25","0"
"212560","Group complete healing","Group complete healing","Increase strength by 30. ","17","0","0","2603","0","0","0","0","603","0","6","60","2125","1920","0","9","0","15","64","0","0","80","3","0","25","0"
"212570","critical restore","critical restore","Increase AC by 120","17","0","0","2603","0","0","0","0","603","0","6","70","2125","1000","0","9","0","15","0","0","0","70","3","0","25","54"
"212603","Insensibility Skin","Insensibility Skin","Increase the max HP limit by 480","18","0","0","2701","-1","0","0","0","701","-1","2","3","2126","10","0","9","0","15","0","0","0","50","4","0","25","0"
"212606","Grace","Grace","Increase magic, curse, and poison resistance by 60","18","0","0","2701","-1","0","0","0","701","-1","4","6","2126","15","0","9","0","15","0","0","0","50","4","0","25","0"
"212609","Resist all","Resist all","Increase AC by 160","18","0","0","2701","-1","0","0","0","701","-1","2","9","2126","15","0","9","0","15","0","0","0","50","4","0","25","0"
"212611","Wrath","Wrath","A fail-safe attack that inflicts 150% damage and 100 damage. ","26","0","0","2601","12","0","0","0","10002","-1","7","12","2126","30","0","0","0","0","1","0","0","100","1","0","0","0"
"212612","Insensibility shell","Insensibility shell","Increase the max HP limit by 960","18","0","0","2701","-1","0","0","0","701","-1","2","12","2126","20","0","9","0","15","0","0","0","50","4","0","25","0"
"212615","Brave","Brave","Increase magic, curse, and poison resistance by 80","18","0","0","2701","-1","0","0","0","701","-1","4","15","2126","30","0","9","0","15","0","0","0","50","4","0","25","0"
"212620","wield","wield","A fail-safe attack that inflicts 200% damage and 50 damage. ","26","0","0","2601","12","0","0","0","10002","-1","7","21","2126","40","0","0","0","0","2","0","0","100","1","0","0","0"
"212621","Insensibility armor","Insensibility armor","Increase AC by 200","18","0","0","2701","-1","0","0","0","701","-1","2","21","2126","40","0","9","0","15","0","0","0","50","4","0","25","0"
"212624","Strong","Strong","Increase the max HP limit of the party member by 60%","18","0","0","2701","-1","0","0","0","701","-1","4","24","2126","60","0","9","0","15","0","0","0","50","4","0","25","0"
"212627","Bright mind","Bright mind","Increase the max HP limit of the party member by 1200","18","0","0","2701","-1","0","0","0","701","-1","2","27","2126","30","0","9","0","15","0","0","0","50","4","0","25","0"
"212629","wildness","wildness","Increase the max HP limit of all the party member by 1200","18","0","0","2701","-1","0","0","0","701","-1","1","30","2126","80","0","9","0","0","10","0","0","100","4","0","0","0"
"212630","Insensibility shield","Insensibility shield","Increase the max HP limit of the party member by 1500","18","0","0","2702","-1","0","0","0","702","-1","2","30","2126","80","0","9","0","15","0","0","0","50","4","0","25","0"
"212633","Hardness","Hardness","Increase the AC by 300","18","0","0","2702","-1","0","0","0","702","-1","4","33","2126","120","0","9","0","15","0","0","0","50","4","0","25","0"
"212636","Calm mind","Calm mind","Increase the max HP limit of the party member by 2000","18","0","0","2702","-1","0","0","0","702","-1","2","36","2126","45","0","9","0","15","0","0","0","50","4","0","25","0"
"212639","Insensibility barrier","Insensibility barrier","Recovers user ability that was lost for all the party members.","18","0","0","2702","-1","0","0","0","702","-1","2","39","2126","80","0","9","0","15","0","0","0","50","4","0","25","0"
"212641","Harsh","Harsh","Teleport to your chosen resurrection spot","26","0","0","2601","12","0","0","0","10002","-1","7","42","2126","100","0","0","0","0","20","0","0","100","1","0","0","0"
"212642","Mightness","Mightness","Decrease your enemy's defense ability by 20%","18","0","0","2703","0","0","0","0","703","-1","4","42","2126","240","0","9","0","15","0","0","0","50","4","0","25","0"
"212645","Fresh mind","Fresh mind","Decrease 480 of your enemy's Mana","18","0","0","2703","0","0","0","0","703","-1","2","45","2126","60","0","9","0","15","0","0","0","50","4","0","25","0"
"212650","collapse","collapse","A fail-safe attack that inflicts 120% damage.","26","0","0","2601","12","0","0","0","10002","-1","7","51","2126","120","0","0","0","0","30","0","0","100","1","0","0","0"
"212651","Insensibility protector","Insensibility protector","Decrease 30 of your enemy's magic power","18","0","0","2703","0","0","0","0","703","-1","2","51","2126","100","0","9","0","15","0","0","0","50","4","0","25","0"
"212654","Undying","Undying","A fail-safe attack that inflicts 150% damage.","18","0","0","2703","0","0","0","0","703","-1","4","54","2126","240","0","9","0","15","0","0","0","50","4","0","25","0"
"212655","Heapness","Heapness","Decrease your enemy's attack speed by 20%","18","0","0","2703","0","0","0","0","703","-1","4","54","2126","300","0","9","0","15","0","0","0","50","4","0","25","0"
"212656","Greatness","Greatness","Neutralizes enemy's HP bonus","18","0","0","2703","0","0","0","0","703","-1","6","57","2126","570","0","9","0","15","0","0","0","50","4","0","45","0"
"212657","massiveness","massiveness","Increase strength by 30. ","18","0","0","2703","0","0","0","0","703","-1","4","57","2126","360","0","9","0","15","0","0","0","50","4","0","25","0"
"212660","Insensibility peel","Insensibility peel","Puts a monster to sleep for 20 seconds","18","0","0","2703","0","0","0","0","703","-1","2","60","2126","150","0","9","0","15","0","0","0","50","4","0","25","0"
"212670","imposingness","imposingness","Resurrect losing 40% of the original experience lose","18","0","0","2703","0","0","0","0","703","-1","4","70","2126","460","0","9","0","15","0","0","0","47","4","0","25","54"
"212671","bless of God","bless of God","Decrease 960 of your enemy's Mana","18","0","0","2701","-1","0","0","0","702","-1","6","70","2126","230","0","9","0","15","0","0","0","70","5","0","20","54"
"212700","Gate","Gate","A fail-safe attack that inflicts 150% damage and 100 damage. ","19","0","0","2401","2","0","0","0","401","-1","1","0","2127","20","0","9","0","15","74","0","0","50","8","0","25","0"
"212703","Malice","Malice","Resurrect losing 30% of the original experience lose","18","0","0","2702","-1","0","0","0","801","0","7","3","2127","40","0","9","0","15","74","0","0","50","4","0","25","0"
"212709","Clear mana","Clear mana","Decrease your enemy's max HP by 20%","18","0","0","3101","12","0","0","0","1101","0","7","9","2127","80","0","9","0","15","74","0","0","50","3","0","25","0"
